HEADER_1;HEADER_2;HEADER_3;HEADER_4;HEADER_5;HEADER_6;HEADER_7;HEADER_8;HEADER_9;HEADER_10;HEADER_11;HEADER_12;HEADER_13;HEADER_14;HEADER_15;HEADER_16;HEADER_17;HEADER_18;HEADER_19;HEADER_20;HEADER_21;HEADER_22;HEADER_23;HEADER_24;HEADER_25;HEADER_26;HEADER_27;HEADER_28;HEADER_29;HEADER_30;HEADER_31;HEADER_32;HEADER_33;HEADER_34;HEADER_35;HEADER_36;HEADER_37;HEADER_38;HEADER_39;HEADER_40;HEADER_41;HEADER_42;HEADER_43;HEADER_44;HEADER_45;HEADER_46;HEADER_47;HEADER_48;HEADER_49;HEADER_50;HEADER_51;HEADER_52;HEADER_53;HEADER_54;HEADER_55;HEADER_56;HEADER_57;HEADER_58;HEADER_59;HEADER_60;HEADER_61;HEADER_62;HEADER_63;HEADER_64;HEADER_65;HEADER_66;HEADER_67;HEADER_68;HEADER_69;HEADER_70;HEADER_71;HEADER_72;HEADER_73;HEADER_74;HEADER_75;HEADER_76;HEADER_77;HEADER_78;HEADER_79;HEADER_80;HEADER_81;HEADER_82;HEADER_83;HEADER_84;HEADER_85;HEADER_86;HEADER_87;HEADER_88;HEADER_89;HEADER_90;HEADER_91;HEADER_92;HEADER_93;HEADER_94;HEADER_95;HEADER_96;HEADER_97;HEADER_98;HEADER_99;HEADER_100;HEADER_101;HEADER_102;HEADER_103;HEADER_104;
9297;30009;21237;18964;28337;29214;9857;22023;1875;517;15259;20870;18610;30103;16417;4997;19522;25984;31449;21825;32155;2314;6070;23926;26842;23281;2391;27603;18500;115;9169;30891;5421;9894;21678;7405;8217;18958;7222;13910;29728;7279;11245;7141;2455;31968;20060;30352;3052;13857;31764;4661;14034;30510;16881;15059;3742;14868;23708;31226;30705;3332;11603;18560;29336;29094;27629;2166;31664;18095;14872;23386;23310;28598;31718;10382;24542;12100;6536;26633;20617;26410;3673;1357;4573;13079;26910;28313;18792;4457;8587;9311;32548;3652;26378;23800;602;9441;19641;4247;5568;19241;30385;380;
9956;23427;11406;5226;5326;20714;29996;3418;18913;2370;8110;1137;11523;492;24005;10032;11774;17048;21295;6635;28965;27226;15997;3452;24122;4865;7962;23864;5775;32420;31881;18722;5740;17277;13038;8287;1457;27130;26832;28650;31676;12562;4637;2441;14989;27862;9326;30464;9512;13128;24717;11652;30011;19311;21813;5490;29697;4779;32536;14913;14950;19527;10790;14006;15468;3917;30733;12630;9165;18078;12284;32033;15842;30529;15277;12925;195;16636;30114;21617;27568;19745;11439;22035;18096;8107;184;5188;1399;32393;31932;6042;20877;25402;4626;12958;32685;10906;22771;20536;29804;30460;14905;1639;
15387;30840;26214;16693;23021;3975;15848;6635;4701;32205;3740;11905;13514;6453;19088;3416;10340;13635;7181;2348;16460;13990;31445;2372;6903;1293;9897;10731;4308;20284;11022;16676;30254;21855;20561;7066;13395;11678;7625;1494;32246;14065;20828;30132;8914;11830;28740;26648;18064;6529;21779;18141;32491;32179;24309;27406;7442;4686;9782;3929;9805;26503;23044;18112;16356;12957;11125;19346;4669;13418;27084;15002;26436;28216;13304;3734;2063;6357;25437;28651;7619;4586;5079;11414;6577;13192;27900;27750;26821;18948;4258;30056;30241;7173;21154;5283;16645;14555;7643;32518;2546;274;10873;16031;
23311;7495;26999;14;28619;22331;18786;21560;16324;2342;14432;14912;12520;5966;1906;1459;13529;10199;4854;29954;21910;3293;21616;3126;30041;5312;16777;2015;17851;13503;7256;31821;14878;16841;6369;29955;31052;11151;31707;10345;4700;28126;5815;5057;30934;11308;17629;4956;3095;11121;20025;19214;11766;7736;21238;29407;11431;30453;9353;23555;992;13465;12274;16909;14651;23908;23870;15455;22492;7162;2129;25573;20307;12986;30434;259;14787;14667;28615;21963;19780;22647;22387;22644;31879;30781;30141;29191;2745;5153;18659;5468;5801;10695;2510;16965;24876;30144;17815;18697;21185;29348;12363;25108;
1137;20065;5355;28140;20473;18898;1719;29031;11051;13972;14252;8732;21138;1813;6220;5911;1877;9453;9373;29137;25693;370;628;4959;3770;5254;21747;12777;17731;15796;26961;25182;4989;15228;8409;27238;11199;11498;15414;28312;11411;20846;27629;20718;21854;31463;18987;21365;28228;26113;8641;21321;26438;27841;9837;12225;29357;18270;603;12775;7852;20307;23787;2091;12865;30898;16053;10840;20828;30139;30411;14790;11331;14509;25917;12754;15925;18396;20195;31883;24397;6148;7766;16302;11690;24797;13888;30165;4557;8175;14550;10219;25154;15784;26786;23267;27267;2220;1670;1449;22809;31596;20734;9049;
22788;32762;2213;13744;23133;9756;7675;19392;20026;32671;27749;24807;22994;5869;9845;10241;17634;13282;22380;5853;10063;25308;7677;17902;6668;29201;1108;30787;28478;22822;6487;24505;13726;16125;12076;29040;2847;4558;25339;24187;722;25977;20981;1244;8710;3098;8085;27823;14515;7390;12581;9637;6425;23830;17029;6324;29348;16266;14376;8717;21523;28176;21087;1871;6361;4445;9690;7674;17859;19226;32107;13862;6364;5691;2318;7541;20622;396;32295;20038;28169;30860;3338;7979;30441;3711;20416;1694;31250;32703;5641;18159;23519;23891;12957;5761;11645;5826;11703;6198;5009;22057;212;14376;
33;25228;16312;16538;17329;31850;21171;15150;14764;26772;9762;29272;5126;7487;29496;10002;2592;17751;1535;20177;28396;3606;9369;28088;29265;29398;31692;24844;4561;31523;13502;11753;31849;7957;6140;10291;28088;17884;25025;1486;17508;4765;11126;12818;22458;29565;3701;30073;20628;9979;25618;17819;2432;11138;18140;20829;14878;19774;14624;7525;29130;17968;5295;17617;9595;9341;10209;12840;21739;27404;9178;25744;2809;8271;16396;5442;15691;16225;14077;20796;20279;16210;75;23349;15332;9407;27629;27094;11180;20901;699;5671;30917;1910;20529;3656;26401;20333;31088;24673;5010;15647;17797;29147;
24114;16212;31470;30417;21506;29460;13914;32193;23505;11525;7857;25480;10848;11508;6740;17293;16835;12209;27046;14396;10;21280;19147;32694;289;141;2736;22726;22517;20800;10059;11288;25304;8529;26404;21925;16167;17598;2580;8818;8234;4795;30540;22138;3387;15177;3226;20200;19243;6922;29416;5258;29921;340;7174;29315;1860;7300;19881;25920;25692;149;23987;30125;4531;31729;948;21672;13826;11910;25521;19126;6665;5917;13861;20468;12479;2791;12614;24657;27307;19289;6025;24571;22674;11834;3944;9239;24914;3067;10339;29621;3854;26694;12613;5379;14219;2265;17320;15040;986;28309;10427;26100;
6968;25810;31555;4063;30002;6902;10976;12335;5901;31814;17554;29558;16484;14844;9339;13786;19219;15257;29927;5647;16980;27004;7817;13442;29992;1460;3591;29399;2041;1811;29370;18326;18813;10883;23215;31265;20189;11933;20465;23274;6935;28024;23306;19426;21921;18623;3783;11573;21583;7175;316;564;31862;10591;22024;25234;16210;13352;15834;3028;13733;15911;3892;9987;7841;6872;23663;5796;17928;19717;11008;24810;5522;25240;12281;2601;21903;17070;13779;29582;24781;8684;3946;4622;20412;4374;15433;4508;24272;23005;8744;14495;5159;7673;32691;8099;26732;27768;31885;4430;30459;16726;31381;9878;
31045;9037;3176;29490;4470;21486;13607;22094;10326;17905;21882;17283;25197;19914;27092;6150;28779;16509;32249;20512;16071;29874;31166;12510;18597;23052;11024;14857;4605;6839;12600;29784;3322;31552;11613;28645;28320;27818;23627;1758;14002;1214;32115;14461;28371;20642;11058;12346;25835;13741;2134;19775;25804;21626;26334;15900;13590;8763;19457;1212;23383;11344;30066;30359;27511;14873;17379;3370;26196;16648;11976;6820;27561;24314;9565;14051;17204;20167;234;30878;280;2839;27717;20196;18816;4984;25753;3781;30597;1966;14183;2383;11090;3402;8650;15804;901;13183;29951;31721;1497;18736;25636;2826;
31490;22861;24384;10397;16857;16736;8068;29596;23993;5731;18641;6135;17449;19413;17530;20033;11707;20749;14666;937;28212;6349;17609;15917;6124;16154;22971;4362;28280;16715;26602;13687;27783;31841;12581;7058;24842;26006;28553;1947;26520;12601;12543;3936;16400;23480;3078;3064;18816;18687;4531;21428;9285;28160;8437;20563;16244;14483;32542;17781;21881;10625;22943;23379;7166;21723;5395;16812;11023;15505;3456;32515;24443;14655;11225;16391;15485;25930;29895;15187;4251;15916;29864;32087;25039;28684;11481;12438;25829;32658;26160;13843;1060;17913;3277;8709;14640;29542;30995;28882;15919;2936;18929;2107;
23083;4128;13414;22740;19639;20147;27716;13240;7382;829;2612;10362;20248;17945;4858;32607;18182;30654;1018;9162;22464;7900;2299;4855;18405;27816;16172;8940;19635;23411;10596;13741;16496;7042;14766;11440;6152;16922;5125;12432;23543;28378;28252;8453;10345;23374;12770;16660;30880;2240;16771;29571;16791;81;2482;7056;8165;22857;15718;30179;7395;31148;25698;32192;20241;17678;7866;12929;22966;11687;16787;20804;4039;23466;12586;22241;15882;24275;7192;24095;24699;7743;31700;11815;18159;31361;32377;3384;27895;22002;15817;11165;2311;30536;26482;15068;5848;31339;14993;1329;24842;17284;32373;6458;
19982;10326;22181;24052;29763;17361;6180;8934;14687;10212;1011;156;273;24980;2776;7511;12005;843;32350;10755;32615;10610;21277;11113;31883;11585;22587;25510;4428;31190;2099;28636;148;14213;22229;28199;17244;16752;8335;16339;4628;6487;7914;15308;7493;19889;1623;25941;14709;1531;12588;31485;587;10576;31722;29135;14579;21306;14017;12490;25028;2760;20566;8337;25888;28640;7619;25443;14236;21207;25567;18764;19809;27199;1473;21661;23763;6912;31871;25243;13424;1707;31803;19572;10234;21514;27233;5239;22744;26108;2346;29571;23994;29823;31845;23232;3452;15375;2934;15758;29005;14127;17567;14267;
8720;5701;25982;25593;5378;27050;11479;30351;7069;12802;31124;28750;6845;19145;23306;32199;15618;25391;30334;22203;9333;31014;26088;12755;24430;2745;29686;8337;9397;29087;22868;26503;6887;7440;24363;9927;12059;7639;2792;26266;16070;14505;14142;23669;6364;29365;15982;31784;6712;19580;6598;10585;26942;7907;6759;7473;5311;20102;8012;21589;6684;18768;27784;6424;5807;585;1999;32239;10342;24494;15928;23589;16817;20295;14145;10959;29855;29941;14612;16899;31044;10123;521;24133;29533;12254;23403;30786;15159;32288;18815;17601;11724;18793;31938;28886;18479;19863;26739;28248;4651;7000;8785;25750;
7207;11909;28582;6470;5197;16050;9092;26046;14060;32259;12879;3175;7706;14913;7803;622;13469;5164;8855;444;20492;16659;15499;30505;13873;2723;32286;8428;4530;253;18107;29014;6640;4875;19060;2497;29232;275;2631;25027;1017;23948;8608;28327;22716;4145;3360;24349;14011;3925;20125;16176;1315;17270;4714;6265;15227;18708;14808;25234;24642;1219;28412;22478;23252;15744;9651;551;7310;12609;11748;5240;25906;22480;15109;25581;9869;18392;1249;5559;19287;29248;26008;21764;25946;10169;6375;9518;1751;7315;169;9266;19237;24277;4766;20837;21147;29324;21356;11362;13744;2147;739;16455;
13153;628;23941;28449;7891;15198;5958;4516;20538;17304;29584;16160;7417;2309;7818;20912;6923;7368;11162;31413;13217;2905;23849;31618;18700;31448;6566;22105;29662;930;12749;2967;6988;30499;23593;14123;27863;2283;2519;8780;30508;3587;30862;7532;27720;18049;9692;13927;20191;25946;1970;7937;3839;19064;11811;22415;23025;8972;12905;29172;8544;25638;5929;207;7612;21379;32248;1779;20449;4773;22045;31512;17908;24617;26776;13264;10126;854;25956;20412;19741;5618;22010;28159;26247;8281;6422;19187;29968;15312;19389;5403;7293;12054;17279;3673;3961;14652;32250;19809;6969;32439;10655;13166;
5724;19636;11193;27188;14101;9899;18346;32277;5259;21047;19320;26775;22400;21797;25993;7958;24113;6602;1963;31158;22398;11674;31576;1692;6475;19959;2871;7518;13862;14151;26085;18103;5674;27209;7670;19584;5923;23465;27447;1499;30707;16850;4406;13234;4916;29955;3845;352;11550;5541;31802;32173;22699;27868;14138;8192;14330;15196;18616;11728;7153;27262;8312;5212;18215;21394;3929;2716;22529;4471;8850;3959;7707;4202;17468;6198;24297;20508;17681;825;19870;3079;13171;8936;14924;15873;9136;29933;15437;12050;19844;22945;23523;2691;8927;24515;32539;10039;17385;30832;7671;31551;29763;10063;
459;28072;30096;781;5096;31383;27445;6665;32632;23961;11100;3920;10921;13876;8511;971;19214;23234;9379;8119;6466;19839;27298;20566;26574;2016;29614;3556;8524;4134;6867;15821;29133;3380;10812;1309;8057;19613;6393;7992;22133;28418;22016;3275;27658;11931;17521;12034;23811;29715;19742;8956;2902;11673;10570;29052;32519;7220;19121;26337;11850;2902;1225;10072;4328;9909;23368;21328;739;25174;6630;20526;14941;10474;6500;2370;21686;17502;21965;15610;16117;13486;14844;10838;32105;26874;17502;12956;5776;3803;26873;17229;9527;27639;21677;7255;21987;30163;30138;18060;21360;7145;28035;20051;
26360;30715;20370;5790;20214;22694;20955;22556;4523;23098;21061;8367;20161;457;21862;26400;21551;3710;25230;1810;31324;30000;24840;14644;2951;14903;23196;23483;14950;7551;18264;7952;27661;19675;18065;27333;22802;4251;26916;3790;18927;9824;28929;5358;29351;15919;10731;18031;12717;19909;16249;14870;13825;11818;13409;32342;20636;14217;24309;13252;29966;20287;3822;11211;11622;7218;16489;24481;1362;21860;47;21369;12423;24264;25913;14843;28771;10324;17268;27633;31953;855;31681;2115;29806;25101;3392;20517;6122;13680;19406;5007;21680;23890;24524;16877;25289;24233;29475;29465;31229;21546;12164;31878;
25148;19737;29173;26302;25405;3679;22409;22286;22373;27101;1902;16767;26090;8192;24109;30473;10296;32661;24110;25604;16020;14303;2427;4831;6143;4327;2245;18196;29021;32276;17324;17499;20438;16123;20027;5663;31357;632;20402;27438;14127;16382;18057;22964;20158;15147;19889;8042;7247;26016;18205;12811;11265;4879;3969;13320;11472;13205;8026;8572;14776;2123;15662;18786;15901;1560;9493;26374;31082;23241;18808;28601;26105;18531;4377;26825;1843;19127;13907;22960;25336;15160;11172;11916;10817;26378;10600;7887;21763;19291;18663;27704;13655;27638;20626;3586;17881;30741;5514;7259;14157;12663;5730;4119;
393;18867;13094;10918;31631;10700;9884;6723;16121;22533;9417;11887;23194;28663;17079;12446;6242;24800;2934;13616;23170;26174;26209;30882;21457;28317;12962;7430;8046;25773;15353;23472;31655;3735;27833;32563;11290;30609;24851;14732;18202;6065;16278;10908;29269;11774;31479;10972;21171;205;24846;11852;13185;30795;6946;21420;10446;18262;870;29679;12565;5777;29635;17901;6685;26039;29144;27224;11550;5935;23616;29681;26149;23009;32019;16379;15033;25929;9647;13040;13247;15305;14264;11636;24219;26436;16221;19847;22936;25576;733;20478;32650;11595;11082;9780;30386;8634;27278;5117;9953;12238;17067;27099;
23264;575;21063;12149;4368;7677;19047;21060;16206;9853;29051;11408;3609;15441;22427;30875;20215;10748;8208;1052;12820;21252;1046;14318;32557;6473;29408;18442;21932;11412;29405;8115;14357;30835;10298;24048;26272;9285;9384;30271;19752;22929;25695;18824;2115;17564;7266;19280;17843;826;15877;1839;1021;30180;21421;6788;30039;9995;6872;30311;2503;15532;32605;32223;25738;10277;23540;21589;16563;2119;9208;28745;2324;29100;23148;17988;10081;4426;31293;8206;20115;23881;13254;29728;17547;18450;9113;20828;28408;10665;26237;13052;10106;21308;11955;20681;6920;252;15998;16269;14479;7723;27618;30154;
29403;3958;4523;2220;22971;30598;4529;13629;20064;10706;19547;2520;22279;16311;12642;17376;21976;970;19927;13745;9997;10093;31592;18647;27222;30368;5343;28799;31612;32282;21483;8234;24133;22425;15395;6825;8601;4214;14152;11589;32226;24188;18122;11070;12985;5882;28302;15735;26558;7191;15599;23151;5319;13414;5123;31347;13630;186;6175;23570;19140;1084;26525;27858;29466;29370;32732;10785;5442;14658;29577;3726;27105;29936;22045;24377;25320;19460;167;28040;13939;23863;5068;8476;4338;14672;23308;24068;12934;6898;30023;6960;31662;20664;26239;15656;11554;3460;30431;2302;24319;4883;764;17280;
29477;27349;8540;20659;1757;8444;16693;26493;10176;13779;9846;11682;20436;14674;26379;20466;27895;17647;19805;27328;30593;18358;17433;22165;23589;22684;12083;11558;15640;785;22058;6788;20085;16852;17293;20115;20961;7179;15806;8893;30059;6291;15606;18407;6581;31637;649;4260;17241;602;13676;11177;15238;4448;10228;25218;9194;2221;10976;12419;469;12899;4506;17920;1179;32661;19386;19393;2874;1881;14284;31408;11580;31774;4947;23509;19167;2880;11278;17540;26740;23258;13945;25301;22789;6620;28055;28245;31802;22109;24559;20731;4989;3634;3540;23646;29277;11711;15594;24356;3632;28941;9446;11966;
12541;23325;22933;31059;21401;14204;5664;29689;25359;23064;19854;14635;30021;4434;9354;27512;12509;32340;14439;28792;27738;18341;22369;22532;18564;23034;3622;17318;18957;11088;11925;25167;13940;13367;13253;21576;14378;4977;10057;2923;3572;4027;27570;31635;18832;27627;4182;12113;24987;16699;4688;5345;6834;21477;11976;5980;3032;5616;10869;22574;16919;19529;12895;7371;18282;2581;14826;17566;4315;30278;31248;23362;6121;3948;30190;6901;9004;25038;10370;29514;572;25530;16307;26654;16590;27673;2193;23756;5408;30534;28895;8101;3480;11809;16847;18842;16808;25439;30732;17980;2548;31524;23805;6119;
951;28883;17737;11321;25442;28453;6294;21705;23175;11896;1687;14358;5366;3434;3397;20158;4390;6055;13420;16625;22486;28415;8810;14372;22259;19132;28211;30986;25533;306;21145;22976;10278;20375;9931;26696;32634;21525;16411;21816;1605;28190;8452;30387;24946;30976;6507;30617;176;5305;15397;1787;24602;28940;19898;7122;3350;20180;4200;8432;29309;11161;4459;7478;12285;19297;23420;11272;188;5320;12952;23038;30014;29523;15618;14812;1161;13314;15755;17861;14471;4132;17169;24747;31147;23151;28998;3082;15831;592;18098;9686;7806;24960;1020;17074;6662;2008;6245;30818;1136;31078;14229;11395;
27450;4800;31898;15225;28804;1944;15918;2986;24947;12177;30776;24810;3027;5457;28310;1077;5888;31704;27930;5028;25606;19984;18642;3738;14599;11429;1677;29246;15325;3606;19098;31279;1;9485;30163;22899;11179;236;5083;32688;30779;7336;32419;16030;4568;20442;23347;25532;6743;22035;21415;6722;21342;24688;12919;10583;13257;25967;17148;25221;27724;8961;6960;21610;8026;1761;12982;5552;20550;28963;27418;15423;19881;1296;27993;21680;6915;31793;164;28165;7589;12202;15969;3480;4302;19402;18291;8018;1300;25055;24251;13853;28421;19535;3294;12444;2319;6372;12617;5657;3229;28008;9331;16319;
1667;6770;20322;8713;19100;20607;23665;19066;19121;11076;25936;25999;21661;1859;16972;24818;31663;21917;24273;32240;12624;25127;14125;26669;20710;16319;25494;9366;8952;20193;21615;27800;7058;4725;9159;18831;22507;18155;8227;1154;8005;28554;29821;15885;27413;19973;4492;17054;14948;30800;15430;28389;13429;177;26020;14469;24232;25626;12197;12048;27038;12982;17301;2354;22942;9922;23951;4652;3639;7582;12609;2948;27943;10020;3055;22267;13436;7992;22458;31936;14329;1440;25635;25059;3515;2071;6091;17164;28189;29340;28540;18285;19160;31248;28269;16373;24943;5376;25538;26311;19658;22208;10579;13034;
23072;185;16302;5186;9499;15875;27487;11199;16183;15671;14191;21460;26220;7294;298;3371;3852;23534;28965;9111;17646;18967;1408;8010;10188;7896;4457;22088;1770;14456;21985;12827;24568;12017;6083;32200;17722;12687;22274;20483;28390;25274;2866;26015;31694;9744;2378;72;9534;5304;30376;7540;27176;3058;27989;6551;30078;2546;13707;5014;17376;19694;14452;9343;19575;26742;4149;16247;12577;17668;22827;19956;14798;15828;10356;23596;7978;20725;19378;27085;26748;5537;13835;13038;24781;27850;15989;1349;26446;8181;4912;30107;7924;25163;1683;2430;16741;26605;6412;10550;6423;1929;25699;28154;
26294;6699;19518;8291;13767;3413;6122;31520;25740;23377;22872;1516;25383;24006;17766;7357;28161;11914;24928;30526;18285;2743;10695;17536;13449;27649;5713;12012;16741;19526;7984;23677;4200;18279;10135;16172;14575;3927;29051;18859;31030;26225;32407;23637;16252;5135;690;32358;20066;1880;19236;14183;149;7257;16279;7405;28588;14168;24587;26755;596;10852;25629;10725;9642;6449;24456;26991;13800;20259;4076;20180;23108;15273;14286;8211;22549;2252;10976;11431;8504;8;28547;30974;8626;12634;6539;15917;4246;4250;16962;4578;18474;32011;16815;19098;26949;26417;3352;29716;19963;2274;24261;26629;
3964;25504;2823;24333;9018;31014;9849;3562;21322;29249;24966;8940;5645;10209;15659;14248;2319;17008;31998;2801;4911;25442;31344;5892;29185;3342;15695;22531;13936;15548;32143;22181;29864;27391;29257;19243;11059;26181;4612;27798;9569;15276;10292;16407;23790;8727;25600;31943;7903;7042;17480;22424;30637;16530;1255;19339;10917;27248;28981;12836;14479;11992;16336;16412;14734;25197;23453;14933;3655;5456;15881;30483;11333;15856;16021;32616;2460;1572;31633;25840;27597;28279;16423;8127;7658;15298;2972;2200;20987;25345;7635;17247;12703;26463;11539;11729;25079;24211;10505;9843;32447;3951;12049;16328;
20670;24246;5041;13255;17249;32303;9574;11148;23971;4599;3236;12110;16943;16411;27928;21137;31433;24166;11312;28829;4842;12920;221;3374;17834;30744;12440;11629;17123;8652;7587;15647;20372;1958;2705;21533;17795;30816;14088;28676;13863;24748;14790;30253;13508;31941;15330;4576;3032;18506;31060;17092;25014;8268;10936;12186;4209;19366;15439;4395;13563;23948;30279;18815;14734;9831;31292;31568;24395;9952;14846;13758;2850;14651;19349;2117;23025;25831;16002;4843;16368;4179;22088;26302;14156;1283;20011;19069;16914;31202;2616;14230;17231;6106;22917;9040;29558;11426;11706;26698;29697;32727;27600;25636;
18011;32335;14873;7548;10750;12202;28545;1564;9688;10793;2067;11633;16628;30916;17087;30528;11862;10102;19546;10900;28711;27100;7142;27899;13842;4094;25620;32241;31469;15725;15879;18077;9628;5774;29019;4539;12594;22581;32102;32730;8282;3445;18365;3015;16374;22455;5114;13129;32005;32010;10429;6158;20938;12474;17905;11494;3627;18980;20561;17199;32599;24008;22058;3216;15019;27808;20834;25835;4055;7601;19129;30860;26172;13791;16975;6823;2457;16901;359;24577;10727;10053;14698;20973;4737;3485;5167;19834;23688;22715;6521;25323;8326;8979;3521;18791;27473;28462;11830;15090;31283;837;28163;19612;
583;8974;6352;5880;1830;7126;32395;17104;1219;22224;3176;19991;28820;26029;30502;7455;22003;15724;23189;11277;4547;4980;29269;29833;29014;4320;20448;23482;14478;20506;12746;15473;21315;22699;24648;24996;13797;3409;13040;1311;12643;16466;9151;9846;15947;25105;4960;20030;818;32223;8875;4476;6742;30995;17773;26974;23170;18525;29287;13097;10034;3927;5273;27763;3064;24157;8640;32658;10014;671;31261;13396;10125;7284;30072;6385;25069;28658;16741;30525;16654;9147;29894;10786;5511;25113;31889;26446;2205;4174;17875;20777;13926;4133;18677;25866;13102;16333;23102;6570;25;11239;25498;16857;
13066;10206;27546;1903;21956;16503;3515;4742;16463;15529;18411;12518;29342;8366;16713;4545;12654;26458;28205;27041;27249;26028;13672;4766;9132;3235;31437;31956;31261;32082;13040;788;29602;9015;25645;30682;10262;18633;14572;32383;1469;23120;1828;1200;13538;19193;28958;28703;24254;20522;892;21624;23452;26387;29817;17815;3131;22662;26738;6648;25204;12040;24486;12655;23836;21288;12602;5145;31532;16911;14208;32146;27167;4697;4472;10344;29596;15139;7575;28112;28245;20837;4552;3480;13871;12163;21681;12893;28579;15134;31799;1534;6756;15664;5444;27216;14146;88;6343;10772;1358;10610;12797;13862;
